633.0  0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
700.0  0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
800.0  0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
900.0  0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1000.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1100.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1200.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1300.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1400.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1500.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1600.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1700.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1800.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
1900.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
2000.0 0.00007768712241	0.0006567586702	0.0003687881542	0.001739626575	0.002023593867	0.0007951929574
